"","parameters","estimate","standarderrors","t","CI.lower","CI.upper","LL","nrc","resample_size","datestart","datefinish"
"1","epsilon_[1,1]",1.21559504615172,0.0460809716912608,26.379544561172,1.1234331027692,1.30775698953424,"12085.8865343316","11","100","Sun Mar 10 16:41:44 2024","Sun Mar 10 16:42:05 2024"
"2","epsilon_[2,1]",1.3431310153566,0.0468138218966783,28.6909071069008,1.24950337156324,1.43675865914995,"","","","",""
"3","epsilon_[3,1]",-0.490524727124822,0.0429792687078708,-11.4130542904047,-0.576483264540564,-0.40456618970908,"","","","",""
"4","epsilon_[4,1]",0.0433955318065373,0.0487264351426183,0.890595252444021,-0.0540573384786992,0.140848402091774,"","","","",""
"5","epsilon_[5,1]",0.641242025265386,0.0457528562248301,14.0153441375182,0.549736312815726,0.732747737715046,"","","","",""
"6","epsilon_[6,1]",0.413693966586955,0.0449676143869655,9.19982018674466,0.323758737813024,0.503629195360886,"","","","",""
"7","epsilon_[7,1]",-0.701948740278743,0.0450990221524722,-15.5646110885857,-0.792146784583687,-0.611750695973798,"","","","",""
"8","epsilon_[8,1]",-1.03464851262037,0.05220074575245,-19.8205695667061,-1.13905000412527,-0.930247021115472,"","","","",""
"9","epsilon_[9,1]",1.13390542029371,0.0496048238928414,22.8587732262335,1.03469577250803,1.23311506807939,"","","","",""
